age,workclass,education,marital-status,race,sex,hours-per-week,incomeclass
49, Private, HS-grad, Married-civ-spouse, White, Male,60, <=50K
20, Private, Some-college, Never-married, White, Female,30, <=50K
37, Private, Some-college, Married-civ-spouse, White, Male,40, <=50K
22, Private, 5th-6th, Married-civ-spouse, White, Male,48, <=50K
44, Private, Bachelors, Never-married, White, Male,35, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
36, Private, 11th, Married-civ-spouse, White, Male,40, <=50K
29, Private, 12th, Never-married, White, Male,40, <=50K
19, ?, Some-college, Never-married, White, Male,22, <=50K
45, State-gov, Assoc-voc, Married-civ-spouse, White, Male,40, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male,55, >50K
42, Private, Some-college, Never-married, Asian-Pac-Islander, Male,40, <=50K
27, Private, Assoc-voc, Never-married, White, Female,40, <=50K
20, Private, Some-college, Never-married, White, Male,25, <=50K
43, Private, Bachelors, Married-civ-spouse, White, Male,35, <=50K
21, Private, HS-grad, Never-married, White, Male,40, <=50K
33, Private, Bachelors, Never-married, White, Female,40, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,80, >50K
34, Private, 12th, Married-civ-spouse, White, Male,40, <=50K
72, Private, 7th-8th, Widowed, White, Female,99, <=50K
54, Private, Some-college, Married-civ-spouse, White, Male,44, >50K
30, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
63, Private, HS-grad, Married-civ-spouse, Black, Male,40, <=50K
36, Private, Bachelors, Married-civ-spouse, White, Male,50, >50K
25, Private, Bachelors, Never-married, White, Male,50, <=50K
72, ?, Assoc-acdm, Widowed, White, Female,40, <=50K
55, Private, HS-grad, Divorced, White, Male,40, <=50K
44, Private, Some-college, Married-civ-spouse, White, Male,45, >50K
41, Private, HS-grad, Never-married, Black, Female,40, <=50K
20, ?, Some-college, Never-married, White, Male,40, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, White, Male,40, >50K
71, ?, Some-college, Married-civ-spouse, White, Male,20, <=50K
41, Private, Bachelors, Never-married, White, Male,40, >50K
35, Private, HS-grad, Married-civ-spouse, Other, Male,40, <=50K
18, Private, HS-grad, Never-married, White, Female,40, <=50K
23, Private, HS-grad, Divorced, White, Female,30, <=50K
57, Private, Bachelors, Married-civ-spouse, White, Male,40, <=50K
56, Self-emp-not-inc, 1st-4th, Never-married, Amer-Indian-Eskimo, Male,65, <=50K
25, Self-emp-inc, Some-college, Never-married, White, Female,35, <=50K
64, ?, Assoc-voc, Married-civ-spouse, White, Female,15, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, White, Female,40, <=50K
61, Private, Assoc-voc, Married-civ-spouse, White, Male,40, <=50K
36, State-gov, Bachelors, Divorced, White, Female,55, <=50K
18, Private, 12th, Never-married, Black, Female,15, <=50K
21, Private, Some-college, Married-spouse-absent, Black, Female,20, <=50K
43, ?, Assoc-acdm, Divorced, White, Female,35, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
52, Private, 12th, Married-civ-spouse, White, Male,45, >50K
48, Private, HS-grad, Married-civ-spouse, White, Male,55, <=50K
40, Private, Bachelors, Divorced, White, Female,40, <=50K
35, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
22, ?, Some-college, Separated, White, Female,25, <=50K
42, Private, HS-grad, Divorced, White, Female,40, <=50K
60, ?, 7th-8th, Widowed, White, Female,20, <=50K
34, Private, Some-college, Married-civ-spouse, Black, Male,40, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, White, Male,40, <=50K
47, Self-emp-not-inc, Bachelors, Never-married, White, Male,65, <=50K
65, Self-emp-not-inc, 9th, Married-civ-spouse, White, Male,45, <=50K
61, Self-emp-inc, Masters, Widowed, White, Female,99, <=50K
18, Private, Some-college, Never-married, White, Male,28, <=50K
49, ?, HS-grad, Married-civ-spouse, White, Male,40, <=50K
48, Private, Doctorate, Married-civ-spouse, White, Male,45, >50K
26, Private, Some-college, Never-married, Black, Male,75, <=50K
30, Private, Bachelors, Never-married, White, Male,40, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,50, >50K
23, Private, HS-grad, Married-civ-spouse, White, Male,80, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,24, <=50K
32, Private, Bachelors, Married-civ-spouse, White, Male,44, <=50K
44, Private, Masters, Married-civ-spouse, White, Male,40, >50K
48, Local-gov, Masters, Married-civ-spouse, White, Female,40, >50K
24, Private, Assoc-voc, Never-married, White, Male,45, <=50K
58, Private, Some-college, Never-married, White, Male,40, <=50K
32, Local-gov, Some-college, Married-spouse-absent, White, Male,50, <=50K
54, Private, Masters, Divorced, White, Male,50, >50K
35, Private, Masters, Never-married, White, Male,45, >50K
35, Private, Assoc-acdm, Divorced, White, Female,50, <=50K
24, Private, HS-grad, Never-married, White, Male,40, <=50K
50, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
38, Self-emp-not-inc, HS-grad, Separated, White, Male,40, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, >50K
38, Private, Some-college, Never-married, White, Male,60, <=50K
49, Private, HS-grad, Never-married, White, Male,40, <=50K
25, Private, Bachelors, Never-married, White, Female,16, <=50K
56, Private, Some-college, Married-spouse-absent, White, Male,40, <=50K
32, Private, 11th, Divorced, White, Female,40, <=50K
22, Private, Bachelors, Never-married, White, Male,40, <=50K
23, ?, Some-college, Never-married, White, Male,40, <=50K
33, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
42, Private, Some-college, Divorced, White, Female,12, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,48, <=50K
24, ?, 9th, Never-married, White, Male,40, <=50K
26, Local-gov, Bachelors, Never-married, White, Male,40, <=50K
46, Private, Some-college, Divorced, White, Male,40, >50K
33, Private, Bachelors, Separated, White, Female,50, >50K
65, ?, HS-grad, Married-civ-spouse, White, Male,1, >50K
65, Without-pay, HS-grad, Married-civ-spouse, White, Male,20, <=50K
46, Private, Some-college, Married-civ-spouse, White, Male,40, >50K
43, Local-gov, Assoc-voc, Divorced, White, Female,40, <=50K
43, Private, HS-grad, Married-civ-spouse, White, Male,40, >50K
35, Private, 10th, Married-civ-spouse, White, Male,40, <=50K
48, Private, HS-grad, Widowed, White, Female,48, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, White, Male,40, >50K
45, Private, Assoc-voc, Married-civ-spouse, White, Male,40, <=50K
56, Private, Bachelors, Married-civ-spouse, White, Male,40, <=50K
59, Federal-gov, Masters, Never-married, White, Male,40, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
21, Private, HS-grad, Never-married, Black, Male,10, <=50K
26, Private, 11th, Married-civ-spouse, White, Male,40, <=50K
38, Private, HS-grad, Never-married, White, Female,40, <=50K
27, Private, Some-college, Never-married, White, Female,40, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, White, Male,50, >50K
37, State-gov, Masters, Married-civ-spouse, White, Male,60, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male,30, <=50K
27, State-gov, HS-grad, Never-married, Amer-Indian-Eskimo, Male,38, >50K
20, Private, Some-college, Never-married, White, Male,25, <=50K
26, Private, Masters, Married-civ-spouse, White, Male,40, >50K
21, ?, 10th, Never-married, Black, Male,40, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, White, Male,40, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, White, Male,40, >50K
39, Private, Assoc-voc, Divorced, Amer-Indian-Eskimo, Female,40, <=50K
35, Private, Masters, Married-civ-spouse, White, Male,55, >50K
21, ?, Some-college, Never-married, White, Female,43, <=50K
65, Private, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
54, Local-gov, Assoc-voc, Married-civ-spouse, Black, Male,40, <=50K
39, Private, 7th-8th, Never-married, White, Male,35, <=50K
24, Private, Some-college, Never-married, Black, Female,40, <=50K
36, Private, Bachelors, Never-married, Asian-Pac-Islander, Female,40, <=50K
70, ?, Some-college, Married-civ-spouse, White, Male,10, >50K
52, Private, HS-grad, Divorced, White, Male,40, >50K
64, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
43, Private, Some-college, Divorced, White, Male,40, <=50K
44, Private, Assoc-voc, Never-married, White, Male,25, <=50K
47, Federal-gov, HS-grad, Separated, White, Female,40, <=50K
32, Private, 12th, Married-civ-spouse, White, Male,40, <=50K
20, Private, Some-college, Never-married, White, Female,30, <=50K
33, Private, Some-college, Never-married, White, Female,38, <=50K
52, Private, HS-grad, Divorced, White, Female,40, <=50K
49, Private, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
31, Private, HS-grad, Married-civ-spouse, White, Female,18, <=50K
62, Self-emp-not-inc, HS-grad, Never-married, White, Female,6, <=50K
44, Private, Some-college, Divorced, White, Male,55, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
68, Local-gov, Masters, Widowed, Black, Female,40, >50K
40, Federal-gov, Some-college, Never-married, White, Female,40, <=50K
46, Private, 7th-8th, Never-married, White, Male,50, <=50K
22, Private, HS-grad, Never-married, White, Female,40, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, White, Male,15, <=50K
62, Private, Masters, Never-married, White, Male,70, <=50K
37, Private, Bachelors, Married-civ-spouse, White, Male,50, >50K
35, Private, HS-grad, Never-married, White, Male,40, >50K
44, Private, HS-grad, Married-civ-spouse, White, Male,68, <=50K
41, Private, Assoc-voc, Married-civ-spouse, White, Male,40, >50K
36, Local-gov, Bachelors, Divorced, White, Male,40, <=50K
26, Private, Bachelors, Divorced, White, Female,45, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Black, Male,40, >50K
21, Private, HS-grad, Never-married, White, Female,28, <=50K
39, Private, Prof-school, Married-civ-spouse, White, Male,40, >50K
38, Private, Assoc-voc, Divorced, White, Female,40, >50K
44, Private, Assoc-voc, Married-civ-spouse, White, Male,40, >50K
56, Private, 10th, Married-civ-spouse, Asian-Pac-Islander, Female,30, >50K
25, Private, 9th, Never-married, White, Male,40, <=50K
32, Local-gov, Bachelors, Never-married, White, Female,50, <=50K
47, Private, Some-college, Never-married, White, Female,40, >50K
26, Private, Some-college, Never-married, White, Male,40, <=50K
31, Private, Bachelors, Never-married, Black, Female,60, >50K
23, Private, Assoc-voc, Never-married, White, Male,40, <=50K
41, Federal-gov, Some-college, Divorced, White, Female,40, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Black, Male,25, <=50K
23, Private, Some-college, Divorced, White, Female,25, <=50K
45, Private, HS-grad, Married-civ-spouse, Black, Male,40, >50K
42, Local-gov, Bachelors, Married-civ-spouse, White, Male,40, <=50K
29, Private, Some-college, Never-married, White, Male,15, <=50K
48, Private, Masters, Married-civ-spouse, White, Male,40, <=50K
36, Private, Some-college, Divorced, White, Male,40, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male,50, >50K
46, Private, Assoc-voc, Divorced, White, Male,40, <=50K
34, Private, Some-college, Never-married, White, Male,40, <=50K
27, State-gov, Assoc-acdm, Never-married, White, Female,40, <=50K
18, Private, HS-grad, Never-married, White, Female,40, <=50K
18, Private, Some-college, Never-married, White, Female,24, <=50K
42, Private, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
64, ?, Some-college, Married-civ-spouse, White, Male,40, <=50K
36, Private, Masters, Married-civ-spouse, White, Male,45, >50K
20, ?, 11th, Never-married, Black, Female,20, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male,40, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male,45, >50K
53, Private, Some-college, Married-civ-spouse, White, Male,60, >50K
36, Private, Bachelors, Married-civ-spouse, White, Male,60, >50K
27, Private, Bachelors, Never-married, Asian-Pac-Islander, Male,40, <=50K
52, Private, HS-grad, Married-civ-spouse, White, Male,60, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male,40, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, White, Male,45, >50K
64, Self-emp-not-inc, Prof-school, Married-civ-spouse, White, Male,40, >50K
25, Private, 1st-4th, Never-married, White, Male,25, <=50K
63, Private, 7th-8th, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
54, Local-gov, Assoc-voc, Divorced, White, Male,40, <=50K
21, Private, HS-grad, Never-married, White, Male,40, <=50K
27, Private, Bachelors, Never-married, White, Male,40, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male,50, <=50K
37, Private, HS-grad, Divorced, White, Female,30, <=50K
22, Private, HS-grad, Never-married, White, Male,35, <=50K
54, Private, 7th-8th, Married-civ-spouse, White, Male,40, <=50K
54, Private, 10th, Divorced, White, Female,40, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, White, Male,40, <=50K
19, Private, 11th, Never-married, White, Male,25, <=50K
25, Local-gov, HS-grad, Divorced, White, Female,40, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, White, Female,40, <=50K
47, Federal-gov, HS-grad, Never-married, White, Female,40, <=50K
44, Self-emp-not-inc, 10th, Never-married, White, Male,50, <=50K
18, ?, Some-college, Never-married, White, Female,30, <=50K
57, Private, HS-grad, Widowed, White, Female,57, <=50K
22, Private, Some-college, Never-married, White, Male,34, <=50K
36, State-gov, Some-college, Divorced, Black, Female,20, <=50K
33, ?, HS-grad, Married-civ-spouse, White, Female,38, <=50K
39, Private, Some-college, Married-civ-spouse, White, Male,40, <=50K
49, Private, Doctorate, Married-civ-spouse, Other, Male,50, >50K
41, Private, HS-grad, Married-civ-spouse, Asian-Pac-Islander, Male,40, <=50K
35, Private, Some-college, Married-civ-spouse, White, Male,38, <=50K
40, Self-emp-inc, Assoc-acdm, Divorced, White, Female,40, <=50K
30, Private, Bachelors, Never-married, White, Female,40, <=50K
25, Private, HS-grad, Never-married, White, Male,37, <=50K
25, Private, Some-college, Married-civ-spouse, Black, Male,36, >50K
37, Private, Masters, Married-civ-spouse, White, Male,50, >50K
53, Self-emp-not-inc, Prof-school, Divorced, White, Male,60, >50K
34, Self-emp-not-inc, Assoc-acdm, Never-married, White, Female,25, <=50K
22, Private, HS-grad, Never-married, White, Male,40, <=50K
18, Private, HS-grad, Never-married, White, Female,20, <=50K
52, ?, Masters, Married-civ-spouse, White, Female,40, >50K
45, Private, HS-grad, Divorced, Black, Male,40, <=50K
19, Private, Some-college, Never-married, White, Female,40, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male,65, <=50K
45, State-gov, Some-college, Married-civ-spouse, White, Male,40, <=50K
43, State-gov, Bachelors, Married-civ-spouse, White, Male,35, >50K
40, Private, HS-grad, Married-civ-spouse, White, Male,35, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male,75, >50K
25, Private, HS-grad, Married-civ-spouse, White, Male,40, <=50K
22, Private, Bachelors, Never-married, White, Female,32, <=50K
52, Private, Some-college, Never-married, White, Male,45, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, White, Male,40, >50K
32, State-gov, Doctorate, Never-married, White, Female,70, <=50K
26, Private, Bachelors, Never-married, White, Male,20, <=50K
24, Private, Some-college, Divorced, Black, Male,40, <=50K
37, Private, HS-grad, Divorced, Black, Female,40, <=50K
49, Private, HS-grad, Divorced, White, Female,40, <=50K
43, Local-gov, Masters, Married-civ-spouse, White, Male,50, <=50K
35, Private, HS-grad, Never-married, White, Male,40, <=50K
37, Private, Prof-school, Married-civ-spouse, White, Male,50, >50K
17, Private, 11th, Never-married, White, Male,20, <=50K
48, Private, HS-grad, Married-civ-spouse, White, Male,55, >50K
40, ?, Masters, Divorced, White, Female,55, <=50K
26, Private, Some-college, Never-married, White, Male,40, <=50K
35, Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male,40, >50K
21, Private, Some-college, Never-married, White, Female,15, <=50K
54, Private, 10th, Divorced, White, Male,70, <=50K
40, Private, Bachelors, Divorced, Black, Female,40, <=50K
